annotator,pair_key,id_query,id_dataset,main_resource,scope,supporting_field,quote,reason,relevance
humano_3,66||consumo-anual-de-las-familias-de-la-c-a-de-euskadi-y-proporcion-de-familias-consumidoras-por-edad-del-sustentador-principal-y-grupo-de-productos,66,consumo-anual-de-las-familias-de-la-c-a-de-euskadi-y-proporcion-de-familias-consumidoras-por-edad-del-sustentador-principal-y-grupo-de-productos,consumo,,title,Consumo anual de las familias,direct_match,true
humano_3,123||l01080193-padro-de-vehiculos-evolucion-del-parque-de-vehiculos-de-la-ciutat-de-barcelona,123,l01080193-padro-de-vehiculos-evolucion-del-parque-de-vehiculos-de-la-ciutat-de-barcelona,dana,,,,unrelated,false
humano_3,29||ea0001302-estacion-meteorologica-adossat,29,ea0001302-estacion-meteorologica-adossat,temperatura,,header,tem_avg,direct_match,true
humano_3,42||l01140253-elecciones1,42,l01140253-elecciones1,elecciones,,description,Resultados de las últimas elecciones,direct_match,true
humano_3,140||l01080193-valores-catastrales-de-los-cargos-de-la-ciudad-de-barcelona,140,l01080193-valores-catastrales-de-los-cargos-de-la-ciudad-de-barcelona,cartografia,,,,generic,false
humano_3,16||l01030092-bajas-en-padron,16,l01030092-bajas-en-padron,agua,,,,unrelated,false
humano_3,114||a17002943-transportistas-de-ganado1,114,a17002943-transportistas-de-ganado1,movilidad,,,,generic,false
humano_3,37||a07002862-consumos-horarios-de-electricidad-de-los-hospitales-de-castilla-y-leon1,37,a07002862-consumos-horarios-de-electricidad-de-los-hospitales-de-castilla-y-leon1,energia,,title,Consumos horarios de electricidad,direct_match,true
humano_3,63||l01080193-inventario-de-los-bancos-publicos-de-la-red-de-infraestructuras-de-la-ciudad-de-barcelona,63,l01080193-inventario-de-los-bancos-publicos-de-la-red-de-infraestructuras-de-la-ciudad-de-barcelona,pib,,,,unrelated,false
humano_3,92||l01140636-gestion-de-residuos-epremasa1,92,l01140636-gestion-de-residuos-epremasa1,gasolineras,,,,unrelated,false
humano_3,62||a04003003-actuaciones-gestion-saneamiento-depuracion-programa-medidas-abaqua1,62,a04003003-actuaciones-gestion-saneamiento-depuracion-programa-medidas-abaqua1,embalses,,title,Actuaciones Gestión Saneamiento Depuración Programa Medidas,subtype,true
humano_3,51||l01280148-paro-registrado-2025,51,l01280148-paro-registrado-2025,paro,,title,Paro registrado 2025,direct_match,true
humano_3,5||l01140478-mercados-municipales,5,l01140478-mercados-municipales,municipios,,description,edificios municipales,subtype,true
humano_3,148||a17002943-capturas-de-pesca-temporada-20151,148,a17002943-capturas-de-pesca-temporada-20151,pesca,,title,pesca temporada 2015,direct_match,true
